version_id,parent_agent_code,agent_group_code,biz_mix,two_wheeler_category,type_of_business,cpan_prct,rto_cluster,rto_code,gross_vehicle_weight_ll,gross_vehicle_weight_ul,cubic_capacity_ll,cubic_capacity_ul,cpan_outgo,body_type,fuel_type,ncb_ll,ncb_ul,vehicle_age_ll,vehicle_age_ul,bus_type,total_gwp_ll,totalgwp_keybrok_agency_ll,totalgwp_pvt_car_ll,totalgwp_pvtcar1plus1_ll,totalgwp_satp_ll,totalgwp_tractor_ll,total_gwp_ul,totalgwp_keybrok_agency_ul,totalgwp_pvt_car_ul,totalgwp_pvtcar1plus1_ul,totalgwp_satp_ul,totalgwp_tractor_ul
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,53.00%,RJ10,"RJ-19, RJ-43",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,53.00%,RJ11,RJ-07,0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,53.00%,RJ2,RJ-27,0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,53.00%,RJ3,"RJ-39, RJ-28, RJ-04, RJ-15, RJ-22",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP_PVT-CAR,ANY,ANY,Block sheet,RJ4,"RJ-01, RJ-02, RJ-36, RJ-05, RJ-06, RJ-40, RJ-08, RJ-29, RJ-11, RJ-37, RJ-34, RJ-48, RJ-53, RJ-42, RJ-32, RJ-21, RJ-49, RJ-30, RJ-52, RJ-51, RJ-26",0.0,1000000000.0,0,1001,GWP,ANY,Petrol,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV-3W,ANY,ANY,43.00%,RJ5,"RJ-17, RJ-50, RJ-54, RJ-55, RJ-35, RJ-33, RJ-56, RJ-25, RJ-13, RJ-57",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,38.00%,RJ6,"RJ-38, RJ-03, RJ-46, RJ-12, RJ-16, RJ-24",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,38.00%,RJ7,"RJ-10, RJ-31, RJ-18, RJ-23",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,38.00%,RJ8,RJ-20,0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,53.00%,RJ9,"RJ-09, RJ-44",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 3.5T - 7.5T,ANY,ANY,26.00%,TL1,"TS-12, TS-09, TS-07, TS-08, TG-08, TG-07, TS-14, TS-13, TS-11, AP-11, AP-14, AP-13, AP-12, TS-10, AP-10, AP-09, AP-28",3500.001,7500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 7.5T - 12T,ANY,ANY,27.00%,TL3,"TS-02, TS-35, TS-16, TS-15, AP-15, AP-23, AP-25",7500.001,12000.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 3.5T - 7.5T,ANY,ANY,26.00%,TL5,"TS-01, TS-21, TG-21, TS-25, TG-25, TS-17, TS-20, TG-20, TS-19, TS-18, TS-22, TS-23, TG-23, AP-01",3500.001,7500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 12T - 20T,ANY,ANY,22.00%,TN1,"TN-13, TN-19, TN-01, TN-21, TN-85, TN-22, TN-12, TN-18, TN-14, TN-87, TN-11, TN-20, TN-10, TN-09, TN-08, TN-07, TN-06, TN-05, TN-04, TN-03, TN-02",12000.001,20000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,21.00%,TN4,"TN-37, TN-66, TN-99, TN-38",20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 12T - 20T,ANY,ANY,33.00%,UK1,"UK-01, UP-01, UK-02, UK-11, UP-05, UK-03, UK-07, UP-07, UK-04, UK-08, UP-10, UK-15, UK-09, UK-12, UP-06, UK-05, UP-03, UK-19, UK-20, UK-14, UK-17, UK-13, UK-10, UP-09, UK-16, UP-02, UP-08",12000.001,20000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 12T - 20T,ANY,ANY,33.00%,UK2,"UK-18, UK-06, UP-04",12000.001,20000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 12T - 20T,ANY,ANY,22.00%,UP1,"UP-71, UP-30, UP-74, UP-77, UP-78",12000.001,20000.001,0,100000,GWP,ANY,ANY,0,1000000,0,5,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,53.00%,UP2,"UP-70, UP-66, UP-52, UP-53, UP-73, UP-57, UP-72, UP-65",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 12T - 20T,ANY,ANY,28.00%,UP3,"UP-79, UP-24, UP-76",12000.001,20000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,51.00%,UP4,"UP-41, UP-32, UP-34, UP-35",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,58.00%,UP5,"UP-45, UP-36, UP-28, UP-50, UP-40, UP-60, UP-47, UP-51, UP-67, UP-42, UP-61, UP-43, UP-62, UP-56, UP-54, UP-63, UP-33, UP-64, UP-58, UP-46, UP-55, UP-44",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP_PVT-CAR,ANY,ANY,Block sheet,UP6,"UP-90, UP-91, UP-92, UP-93, UP-94, UP-95",0.0,1000000000.0,0,1001,GWP,ANY,Petrol,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP_PVT-CAR,ANY,ANY,Block sheet,UP7,UP-96,0.0,1000000000.0,0,1001,GWP,ANY,Petrol,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP_PVT-CAR,ANY,ANY,Block sheet,UP8,"UP-80, UP-81, UP-17, UP-25, UP-20, UP-13, UP-82, UP-75, UP-83, UP-37, UP-86, UP-23, UP-87, UP-31, UP-84, UP-85, UP-15, UP-21, UP-12, UP-26, UP-18, UP-22, UP-11, UP-38, UP-27, UP-19",0.0,1000000000.0,0,1001,GWP,ANY,Petrol,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,24.00%,WB1,"WB-19, WB-22, WB-20, WB-27, WB-25, WB-24, WB-95, WB-09, WB-02, WB-97, WB-01, WB-11, WB-10, WB-08, WB-07, WB-98, WB-06, WB-26, WB-05, WB-14, WB-96, WB-04, WB-13, WB-03, WB-12, WB-23, WB-28",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,22.00%,WB2,"WB-39, WB-40, WB-15, WB-89, WB-51, WB-17, WB-18, WB-16, WB-52, WB-90",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,24.00%,WB3,"WB-70, WB-57, WB-58, WB-76, WB-94, WB-72, WB-93, WB-78, WB-99, WB-69, WB-73, WB-71, WB-74, WB-77, WB-79",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,24.00%,WB4,"WB-61, WB-67, WB-54, WB-87, WB-47, WB-83, WB-31, WB-63, WB-60, WB-50, WB-32, WB-91, WB-92, WB-49, WB-43, WB-75, WB-35, WB-66, WB-65, WB-85, WB-34, WB-33, WB-55, WB-81, WB-45, WB-53, WB-29, WB-59, WB-36, WB-62, WB-30, WB-44, WB-46, WB-48, WB-56, WB-64, WB-68, WB-82, WB-84, WB-86",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,24.00%,WB5,"WB-41, WB-42",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV <=2.5 T,ANY,ANY,24.00%,WB6,"WB-37, WB-38",0.0,2500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",30.00%,JK1,"JK-15, JK-06, JK-16, JK-02, JK-07, JK-08, JK-17, JK-18, JK-12, JK-11, JK-19, JK-20, JK-21, JK-22, JK-14, JK-10",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",21.00%,KA2,"KA-71, KA-24, KA-22, KA-23, KA-65, KA-25, KA-49, KA-47, KA-63, KA-30, KA-69, KA-31",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",8.00%,MP4,MP-40,0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",8.00%,MP7,MP-37,0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",26.00%,TL2,"TS-36, TS-34, TS-30, TG-30",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",26.00%,TL4,"TS-28, TG-28, TG-03, TS-27, TS-33, TS-04, TS-06, TS-26, TG-37, TS-31, TS-05, TG-38, TS-32, TS-29, TS-03, TS-24, AP-20, AP-24, AP-36",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,22.00%,TN2,"TN-78, TN-64, TN-59, TN-58, TN-40, TN-41, TN-39, TN-42",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,22.00%,TN3,"PY-05, TN-97, TN-61, TN-77, TN-91, TN-31, TN-29, TN-57, TN-33, TN-86, TN-36, TN-70, PY-02, TN-47, TN-96, TN-24, TN-68, PY-03, TN-75, TN-82, TN-93, TN-51, TN-74, TN-28, TN-43, TN-94, TN-46, TN-56, TN-55, TN-65, TN-73, TN-27, TN-90, TN-54, TN-52, TN-79, TN-63, TN-95, TN-48, TN-84, TN-76, TN-49, TN-60, TN-92, TN-34, TN-25, TN-16, TN-72, TN-50, TN-69, TN-15, TN-83, TN-23, TN-32, TN-67, PY-04, TN-30, TN-88",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,22.00%,TN5,PY-01,0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,22.00%,TN6,"TN-45, TN-81",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",29.00%,JK1,"JK-15, JK-06, JK-16, JK-02, JK-07, JK-08, JK-17, JK-18, JK-12, JK-11, JK-19, JK-20, JK-21, JK-22, JK-14, JK-10",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",20.00%,KA2,"KA-71, KA-24, KA-22, KA-23, KA-65, KA-25, KA-49, KA-47, KA-63, KA-30, KA-69, KA-31",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",7.00%,MP4,MP-40,0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",7.00%,MP7,MP-37,0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",25.00%,TL2,"TS-36, TS-34, TS-30, TG-30",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-TRACTOR,ANY,"Renewal, Roll Over",25.00%,TL4,"TS-28, TG-28, TG-03, TS-27, TS-33, TS-04, TS-06, TS-26, TG-37, TS-31, TS-05, TG-38, TS-32, TS-29, TS-03, TS-24, AP-20, AP-24, AP-36",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,21.00%,TN2,"TN-78, TN-64, TN-59, TN-58, TN-40, TN-41, TN-39, TN-42",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,21.00%,TN3,"PY-05, TN-97, TN-61, TN-77, TN-91, TN-31, TN-29, TN-57, TN-33, TN-86, TN-36, TN-70, PY-02, TN-47, TN-96, TN-24, TN-68, PY-03, TN-75, TN-82, TN-93, TN-51, TN-74, TN-28, TN-43, TN-94, TN-46, TN-56, TN-55, TN-65, TN-73, TN-27, TN-90, TN-54, TN-52, TN-79, TN-63, TN-95, TN-48, TN-84, TN-76, TN-49, TN-60, TN-92, TN-34, TN-25, TN-16, TN-72, TN-50, TN-69, TN-15, TN-83, TN-23, TN-32, TN-67, PY-04, TN-30, TN-88",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,21.00%,TN5,PY-01,0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP-CE-CONSTRUCTION EQ,ANY,ANY,21.00%,TN6,"TN-45, TN-81",0.0,1000000000.0,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,999999999,999999999,999999999,999999999,200000,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 12T - 20T,ANY,ANY,33.00%,AP,"AN-02, AN-01, AP-21, AP-31, AP-02, AP-16, AP-03, AP-04, AP-37, AP-38, AP-33, AP-07, AP-05, AP-17, AP-39, AP-121, AP-107, AP-26, AP-19, AP-18, AP-27, AP-135, AP-30, AP-35, AP-06, AP-08, AP-32, AP-34",12000.001,20000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 2.5T - 2.8T,ANY,ANY,35.00%,BR,"BR-38, BR-56, BR-26, BR-51, BR-09, BR-22, BR-45, BR-10, BR-03, BR-44, BR-04, BR-07, BR-24, BR-02, BR-28, BR-31, BR-46, BR-25, BR-39, BR-34, BR-37, BR-47, BR-53, BR-43, BR-32, BR-05, BR-08, BR-06, BR-21, BR-27, BR-01, BR-11, BR-57, BR-19, BR-33, BR-52, BR-55, BR-30, BR-29, BR-50",2500.001,2800.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,18.00%,CG1,"CG-07, CG-10, MP-26, CG-12, CG-13, CG-04",20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,0,5,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,13.00%,CG2,"CG-15, CG-24, CG-11, MP-27",20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,0,5,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,22.00%,CG3,"CG-16, CG-30, CG-20, CG-03, CG-18, CG-23, CG-31, CG-02, CG-01, CG-14, CG-19, CG-27, CG-21, CG-26, CG-29",20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,22.00%,CG4,"CG-05, CG-08",20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,22.00%,CG5,CG-17,20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,22.00%,CG6,"CG-22, CG-25, CG-09, CG-06",20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 20T - 40T,ANY,ANY,22.00%,CG7,CG-28,20000.001,40000.001,0,100000,GWP,ANY,ANY,0,1000000,5,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 3.5T - 7.5T,ANY,ANY,30.00%,CH,"CH-01, PB-01, HR-49, HR-03, PB-65, CH-04, CH-03, HR-70, CH-02, HR-68",3500.001,7500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 2.5T - 2.8T,ANY,ANY,23.00%,DL NCR,"DL-08, DL-01, DL-02, DL-03, DL-05, DL-06, DL-07, DL-09, DL-04, DL-10, DL-51, DL-11, DL-13, DL-12, HR-87, HR-98, HR-29, HR-51, HR-38, HR-55, HR-72, HR-26, HR-30, UP-16, UP-14, HR-73",2500.001,2800.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TP GCV 2.8T - 3.5T,ANY,ANY,29.00%,GJ1,"DN-09, DD-01, GJ-30, GJ-08, GJ-37, GJ-20, DD-03, DD-02, GJ-31, GJ-17, GJ-09, GJ-07, GJ-35, GJ-22, GJ-26",2800.001,3500.001,0,100000,GWP,ANY,ANY,0,1000000,0,999999,ANY,-999999999,-999999999,-999999999,-999999999,200001,-999999999,999999999,999999999,999999999,999999999,999999999,999999999
